BGRI2021,N_INDIVIDUOS,supply_departures,dep_per_1000_pop,pop_per_departure,underservice_score
06031803009,147.0,878.0,5972.789115646258,0.1674259681093394,0.16723549488054607
06033800604,86.0,521.0,6058.139534883721,0.16506717850287908,0.16475095785440613
06033801107,138.0,840.0,6086.956521739131,0.16428571428571428,0.16409036860879905
06032900208,7.0,42.0,6000.0,0.16666666666666666,0.16279069767441862
06033600803,30.0,184.0,6133.333333333334,0.16304347826086957,0.16216216216216217
06031802105,58.0,357.0,6155.172413793103,0.16246498599439776,0.16201117318435754
06033800715,46.0,286.0,6217.391304347826,0.16083916083916083,0.1602787456445993
06034000325,12.0,74.0,6166.666666666667,0.16216216216216217,0.16
06033600612,117.0,731.0,6247.863247863248,0.1600547195622435,0.1598360655737705
06033801104,163.0,1025.0,6288.3435582822085,0.15902439024390244,0.15886939571150097
06031804401,240.0,1511.0,6295.833333333333,0.15883520847121113,0.15873015873015872
06033500203,72.0,454.0,6305.555555555556,0.15859030837004406,0.15824175824175823
06031804103,115.0,727.0,6321.739130434783,0.15818431911966988,0.15796703296703296
06033501605,90.0,569.0,6322.222222222222,0.15817223198594024,0.15789473684210525
06033801013,112.0,709.0,6330.357142857143,0.15796897038081806,0.15774647887323945
06031801904,271.0,1717.0,6335.7933579335795,0.1578334304018637,0.15774155995343422
06031200309,44.0,278.0,6318.181818181818,0.15827338129496402,0.15770609318996415
06034100110,120.0,762.0,6350.0,0.15748031496062992,0.15727391874180865
06033900310,11.0,69.0,6272.727272727272,0.15942028985507245,0.15714285714285714
06033300418,35.0,223.0,6371.428571428571,0.15695067264573992,0.15625
06033600602,22.0,140.0,6363.636363636363,0.15714285714285714,0.15602836879432624
06031804314,141.0,911.0,6460.992907801418,0.15477497255762898,0.15460526315789475
06033600609,81.0,526.0,6493.827160493827,0.15399239543726237,0.15370018975332067
06033501709,25.0,162.0,6480.0,0.15432098765432098,0.15337423312883436
06034000319,38.0,247.0,6500.0,0.15384615384615385,0.1532258064516129
06030900101,31.0,203.0,6548.387096774194,0.15270935960591134,0.15196078431372548
06031800703,80.0,528.0,6600.0,0.15151515151515152,0.15122873345935728
06033801413,78.0,515.0,6602.5641025641025,0.15145631067961166,0.1511627906976744
06033600411,33.0,218.0,6606.060606060606,0.15137614678899083,0.1506849315068493
06031100206,43.0,285.0,6627.906976744186,0.15087719298245614,0.15034965034965034
06033601201,178.0,1188.0,6674.157303370786,0.14983164983164984,0.14970563498738435
06033600416,41.0,273.0,6658.536585365853,0.15018315018315018,0.14963503649635038
06034000225,27.0,180.0,6666.666666666667,0.15,0.14917127071823205
06033300227,32.0,214.0,6687.5,0.14953271028037382,0.14883720930232558
06033300107,27.0,181.0,6703.7037037037035,0.14917127071823205,0.14835164835164835
06031200415,18.0,122.0,6777.777777777777,0.14754098360655737,0.14634146341463414
06033501704,49.0,334.0,6816.326530612245,0.1467065868263473,0.14626865671641792
06033600105,325.0,2231.0,6864.615384615385,0.14567458538771852,0.14560931899641577
06031803010,110.0,755.0,6863.636363636363,0.1456953642384106,0.1455026455026455
06032900129,21.0,144.0,6857.142857142857,0.14583333333333334,0.14482758620689656
06033500202,263.0,1837.0,6984.790874524715,0.1431682090364725,0.14309031556039173
06033300224,2.0,13.0,6500.0,0.15384615384615385,0.14285714285714285
06033801305,48.0,336.0,7000.0,0.14285714285714285,0.142433234421365
06033300222,37.0,260.0,7027.0270270270275,0.1423076923076923,0.1417624521072797
06033400602,248.0,1751.0,7060.483870967742,0.14163335237007424,0.1415525114155251
06034000327,21.0,148.0,7047.619047619048,0.14189189189189189,0.14093959731543623
06033800820,35.0,248.0,7085.714285714285,0.14112903225806453,0.14056224899598393
06034000104,23.0,164.0,7130.434782608695,0.1402439024390244,0.1393939393939394
06033801101,83.0,595.0,7168.674698795181,0.13949579831932774,0.13926174496644295
06033601110,204.0,1470.0,7205.882352941177,0.13877551020408163,0.13868116927260368
06031804108,175.0,1263.0,7217.142857142857,0.13855898653998416,0.13844936708860758
06033801206,67.0,483.0,7208.955223880597,0.13871635610766045,0.1384297520661157
06034100312,31.0,223.0,7193.548387096774,0.13901345291479822,0.13839285714285715
06034100315,25.0,180.0,7200.0,0.1388888888888889,0.13812154696132597
06032900126,20.0,144.0,7200.0,0.1388888888888889,0.13793103448275862
06034100103,111.0,822.0,7405.405405405405,0.13503649635036497,0.13487241798298907
06031100218,44.0,326.0,7409.090909090909,0.13496932515337423,0.1345565749235474
06033900325,27.0,200.0,7407.407407407408,0.135,0.13432835820895522
06033800402,85.0,636.0,7482.35294117647,0.13364779874213836,0.13343799058084774
06031804101,157.0,1181.0,7522.292993630574,0.13293818797629128,0.13282571912013535
06031803205,153.0,1153.0,7535.9477124183,0.1326973113616652,0.13258232235701906
06033501402,36.0,271.0,7527.777777777777,0.13284132841328414,0.1323529411764706
06033501201,68.0,513.0,7544.117647058823,0.13255360623781676,0.13229571984435798
06031801501,198.0,1497.0,7560.606060606061,0.13226452905811623,0.1321762349799733
06033800818,19.0,144.0,7578.9473684210525,0.13194444444444445,0.1310344827586207
06032900127,19.0,144.0,7578.9473684210525,0.13194444444444445,0.1310344827586207
06031802601,61.0,465.0,7622.950819672132,0.13118279569892474,0.13090128755364808
06033900320,14.0,106.0,7571.428571428572,0.1320754716981132,0.1308411214953271
06033800202,55.0,420.0,7636.363636363637,0.13095238095238096,0.13064133016627077
06033300223,33.0,252.0,7636.363636363637,0.13095238095238096,0.13043478260869565
06033900232,3.0,22.0,7333.333333333333,0.13636363636363635,0.13043478260869565
06033500702,114.0,875.0,7675.438596491228,0.13028571428571428,0.13013698630136986
06031802004,337.0,2596.0,7703.26409495549,0.1298151001540832,0.12976511359260687
06031803004,68.0,524.0,7705.882352941177,0.1297709923664122,0.1295238095238095
06033600901,164.0,1270.0,7743.90243902439,0.12913385826771653,0.12903225806451613
06033800711,13.0,100.0,7692.307692307692,0.13,0.12871287128712872
06033601101,33.0,256.0,7757.575757575758,0.12890625,0.12840466926070038
06033501502,47.0,366.0,7787.234042553192,0.1284153005464481,0.12806539509536785
06033800103,28.0,218.0,7785.714285714285,0.12844036697247707,0.1278538812785388
06031804102,180.0,1408.0,7822.222222222222,0.1278409090909091,0.127750177430802
06033300226,25.0,195.0,7800.0,0.1282051282051282,0.12755102040816327
06033400305,490.0,3865.0,7887.755102040816,0.12677878395860284,0.12674599068804968
06031804201,82.0,650.0,7926.829268292683,0.12615384615384614,0.1259600614439324
06033501513,22.0,174.0,7909.090909090909,0.12643678160919541,0.12571428571428572
06031803403,73.0,582.0,7972.602739726028,0.1254295532646048,0.12521440823327615
06033800821,12.0,96.0,8000.0,0.125,0.12371134020618557
06033600218,27.0,218.0,8074.074074074075,0.12385321100917432,0.1232876712328767
06031802104,93.0,755.0,8118.279569892474,0.12317880794701987,0.12301587301587301
06033600601,28.0,227.0,8107.142857142858,0.12334801762114538,0.12280701754385964
06031100209,35.0,285.0,8142.857142857142,0.12280701754385964,0.12237762237762238
06033601108,107.0,877.0,8196.26168224299,0.12200684150513112,0.12186788154897495
06033601205,183.0,1502.0,8207.650273224044,0.1218375499334221,0.1217564870259481
06033801316,46.0,379.0,8239.13043478261,0.12137203166226913,0.12105263157894737
06033600608,102.0,843.0,8264.705882352942,0.12099644128113879,0.12085308056872038
06033900318,17.0,140.0,8235.294117647058,0.12142857142857143,0.12056737588652482
06031200311,25.0,207.0,8280.0,0.12077294685990338,0.1201923076923077
06033402001,247.0,2058.0,8331.983805668016,0.12001943634596696,0.11996114618746964
06033500904,180.0,1503.0,8350.0,0.11976047904191617,0.1196808510638298
06031803011,131.0,1102.0,8412.213740458013,0.11887477313974591,0.11876699909338169
06031803405,88.0,744.0,8454.545454545456,0.11827956989247312,0.11812080536912752
06033800911,73.0,618.0,8465.753424657534,0.11812297734627832,0.11793214862681745
06033300403,18.0,152.0,8444.444444444445,0.11842105263157894,0.11764705882352941
06033300230,17.0,144.0,8470.588235294117,0.11805555555555555,0.11724137931034483
06031802206,58.0,496.0,8551.724137931034,0.11693548387096774,0.11670020120724346
06033800906,102.0,878.0,8607.843137254902,0.11617312072892938,0.11604095563139932
06033600101,176.0,1535.0,8721.590909090908,0.11465798045602606,0.11458333333333333
06033501716,35.0,306.0,8742.857142857141,0.11437908496732026,0.11400651465798045
06033501203,58.0,513.0,8844.827586206897,0.11306042884990253,0.11284046692607004
06033501512,22.0,194.0,8818.181818181818,0.1134020618556701,0.11282051282051282
06031200310,31.0,274.0,8838.709677419354,0.11313868613138686,0.11272727272727273
06031801005,175.0,1563.0,8931.42857142857,0.11196417146513116,0.1118925831202046
06033600805,47.0,420.0,8936.170212765957,0.11190476190476191,0.11163895486935867
06033600206,17.0,152.0,8941.176470588236,0.1118421052631579,0.1111111111111111
06033600611,92.0,830.0,9021.739130434784,0.1108433734939759,0.11070998796630566
06031800702,20.0,180.0,9000.0,0.1111111111111111,0.11049723756906077
06031800402,199.0,1807.0,9080.402010050251,0.11012728278915329,0.11006637168141593
06033600414,32.0,290.0,9062.5,0.1103448275862069,0.10996563573883161
06030100202,18.0,163.0,9055.555555555555,0.11042944785276074,0.10975609756097561
06031803701,173.0,1576.0,9109.826589595375,0.10977157360406091,0.10970196575776792
06034100208,19.0,173.0,9105.263157894737,0.10982658959537572,0.10919540229885058
06031801105,109.0,1000.0,9174.311926605506,0.109,0.1088911088911089
06031803411,89.0,824.0,9258.426966292134,0.10800970873786407,0.10787878787878788
06033501520,11.0,101.0,9181.818181818182,0.10891089108910891,0.10784313725490197
06031803413,119.0,1109.0,9319.327731092437,0.1073038773669973,0.10720720720720721
06033801006,58.0,541.0,9327.58620689655,0.10720887245841035,0.1070110701107011
06031100215,43.0,401.0,9325.581395348838,0.10723192019950124,0.10696517412935323
06033501401,34.0,318.0,9352.94117647059,0.1069182389937107,0.10658307210031348
06033801003,41.0,386.0,9414.634146341463,0.10621761658031088,0.10594315245478036
06031200301,30.0,283.0,9433.333333333334,0.10600706713780919,0.1056338028169014
06033801207,54.0,516.0,9555.555555555555,0.10465116279069768,0.10444874274661509
06033900301,18.0,172.0,9555.555555555555,0.10465116279069768,0.10404624277456648
06033500103,160.0,1547.0,9668.75,0.10342598577892695,0.10335917312661498
06033601109,138.0,1344.0,9739.13043478261,0.10267857142857142,0.10260223048327137
06032900223,5.0,48.0,9600.0,0.10416666666666667,0.10204081632653061
06033600504,28.0,276.0,9857.142857142857,0.10144927536231885,0.10108303249097472
06031804403,131.0,1295.0,9885.496183206105,0.10115830115830116,0.10108024691358025
06031802205,40.0,398.0,9950.0,0.10050251256281408,0.10025062656641603
06031801805,46.0,460.0,10000.0,0.1,0.09978308026030369
06033501714,26.0,260.0,10000.0,0.1,0.09961685823754789
06031802203,38.0,382.0,10052.631578947368,0.09947643979057591,0.09921671018276762
06031803401,46.0,464.0,10086.95652173913,0.09913793103448276,0.0989247311827957
06033801308,18.0,181.0,10055.555555555555,0.09944751381215469,0.0989010989010989
06033801303,28.0,284.0,10142.857142857143,0.09859154929577464,0.09824561403508772
06033600204,15.0,152.0,10133.333333333332,0.09868421052631579,0.09803921568627451
06034100204,10.0,101.0,10100.0,0.09900990099009901,0.09803921568627451
06031801004,169.0,1736.0,10272.189349112425,0.09735023041474654,0.09729418537708694
06033501202,62.0,639.0,10306.451612903225,0.09702660406885759,0.096875
06033501003,117.0,1207.0,10316.239316239316,0.09693454846727423,0.09685430463576158
06033501717,30.0,314.0,10466.666666666666,0.09554140127388536,0.09523809523809523
06033300235,20.0,209.0,10450.0,0.09569377990430622,0.09523809523809523
06033500102,169.0,1786.0,10568.047337278105,0.09462486002239642,0.09457190822607722
06033800305,59.0,626.0,10610.169491525425,0.09424920127795527,0.09409888357256778
06033800504,46.0,491.0,10673.913043478262,0.09368635437881874,0.09349593495934959
06031804407,13.0,139.0,10692.307692307691,0.09352517985611511,0.09285714285714286
06031802603,50.0,538.0,10760.0,0.09293680297397769,0.09276437847866419
06031801808,50.0,538.0,10760.0,0.09293680297397769,0.09276437847866419
06033801010,74.0,800.0,10810.81081081081,0.0925,0.09238451935081149
06033300421,24.0,259.0,10791.666666666666,0.09266409266409266,0.09230769230769231
06033501301,95.0,1030.0,10842.105263157895,0.09223300970873786,0.0921435499515034
06031802208,44.0,478.0,10863.636363636364,0.09205020920502092,0.0918580375782881
06033400604,172.0,1875.0,10901.162790697674,0.09173333333333333,0.09168443496801706
06031804312,54.0,588.0,10888.888888888889,0.09183673469387756,0.09168081494057725
06033801314,33.0,360.0,10909.090909090908,0.09166666666666666,0.09141274238227147
06033402006,22.0,240.0,10909.090909090908,0.09166666666666666,0.0912863070539419
06033300229,7.0,76.0,10857.142857142857,0.09210526315789473,0.09090909090909091
06031801003,146.0,1615.0,11061.643835616438,0.09040247678018576,0.09034653465346534
06033800904,66.0,730.0,11060.60606060606,0.09041095890410959,0.09028727770177838
06031803302,131.0,1459.0,11137.404580152672,0.08978752570253598,0.08972602739726028
06033600810,75.0,840.0,11200.0,0.08928571428571429,0.089179548156956
06033601102,46.0,516.0,11217.391304347826,0.08914728682170543,0.08897485493230174
06031803408,63.0,711.0,11285.714285714286,0.08860759493670886,0.08848314606741572
06031803402,41.0,464.0,11317.073170731706,0.08836206896551724,0.08817204301075268
06031800502,90.0,1020.0,11333.333333333334,0.08823529411764706,0.0881488736532811
06031801007,122.0,1385.0,11352.459016393443,0.08808664259927798,0.08802308802308802
06033200114,13.0,147.0,11307.692307692309,0.08843537414965986,0.08783783783783784
06033500201,181.0,2060.0,11381.21546961326,0.08786407766990291,0.08782144590004852
06032900122,20.0,228.0,11400.0,0.08771929824561403,0.08733624454148471
06033600902,79.0,904.0,11443.037974683544,0.08738938053097345,0.08729281767955802
06033400313,210.0,2406.0,11457.142857142857,0.08728179551122195,0.08724553385957623
06034100205,20.0,229.0,11450.0,0.08733624454148471,0.08695652173913043
06033900101,35.0,407.0,11628.571428571428,0.085995085995086,0.0857843137254902
06033601106,75.0,874.0,11653.333333333334,0.08581235697940504,0.08571428571428572
06033400702,187.0,2204.0,11786.096256684492,0.08484573502722323,0.08480725623582766
06034100104,68.0,802.0,11794.117647058823,0.08478802992518704,0.08468244084682441
06033600404,21.0,247.0,11761.904761904763,0.08502024291497975,0.0846774193548387
06033400704,217.0,2563.0,11811.059907834102,0.08466640655481857,0.08463338533541341
06033801412,53.0,628.0,11849.056603773584,0.08439490445859872,0.08426073131955485
06033800909,37.0,440.0,11891.891891891892,0.08409090909090909,0.08390022675736962
06031803711,134.0,1598.0,11925.373134328358,0.08385481852315395,0.08380237648530331
06031800506,161.0,1930.0,11987.577639751553,0.08341968911917098,0.08337648886587261
06033800807,30.0,359.0,11966.666666666666,0.08356545961002786,0.08333333333333333
06033600701,144.0,1730.0,12013.888888888889,0.08323699421965318,0.0831889081455806
06033300420,21.0,252.0,12000.0,0.08333333333333333,0.08300395256916997
06034000324,18.0,220.0,12222.22222222222,0.08181818181818182,0.08144796380090498
06033800804,17.0,208.0,12235.294117647058,0.08173076923076923,0.08133971291866028
06033800302,61.0,750.0,12295.081967213115,0.08133333333333333,0.08122503328894808
06033900329,18.0,222.0,12333.333333333334,0.08108108108108109,0.08071748878923767
06033400205,250.0,3105.0,12420.0,0.08051529790660225,0.08048937540244688
06033500204,34.0,425.0,12500.0,0.08,0.07981220657276995
06031801101,166.0,2089.0,12584.33734939759,0.0794638583054093,0.07942583732057416
06033401802,251.0,3168.0,12621.513944223107,0.07922979797979798,0.07920479646576208
06034100108,67.0,849.0,12671.641791044776,0.07891637220259129,0.07882352941176471
06034100307,18.0,229.0,12722.22222222222,0.07860262008733625,0.0782608695652174
06033400601,156.0,2007.0,12865.384615384615,0.07772795216741404,0.07768924302788845
06031801701,82.0,1055.0,12865.853658536585,0.07772511848341232,0.07765151515151515
06031803202,181.0,2336.0,12906.0773480663,0.07748287671232877,0.07744972186563971
06033200112,10.0,129.0,12900.0,0.07751937984496124,0.07692307692307693
06034100212,9.0,116.0,12888.888888888889,0.07758620689655173,0.07692307692307693
06032900108,5.0,64.0,12800.0,0.078125,0.07692307692307693
06031801901,106.0,1383.0,13047.169811320755,0.07664497469269703,0.07658959537572255
06033401411,214.0,2795.0,13060.747663551401,0.07656529516994633,0.0765379113018598
06033800907,70.0,917.0,13100.0,0.07633587786259542,0.07625272331154684
06033500101,116.0,1525.0,13146.551724137931,0.0760655737704918,0.07601572739187418
06033600503,25.0,329.0,13160.0,0.07598784194528875,0.07575757575757576
06033401510,272.0,3635.0,13363.970588235294,0.07482806052269601,0.0748074807480748
06031802513,16.0,214.0,13375.0,0.07476635514018691,0.07441860465116279
06031803003,39.0,524.0,13435.897435897436,0.07442748091603053,0.07428571428571429
06031802311,177.0,2383.0,13463.276836158191,0.07427612253462022,0.07424496644295302
06031803404,51.0,686.0,13450.980392156864,0.07434402332361516,0.07423580786026202
06032900225,6.0,80.0,13333.333333333334,0.075,0.07407407407407407
06033501305,105.0,1419.0,13514.285714285714,0.07399577167019028,0.07394366197183098
06033400109,171.0,2313.0,13526.315789473685,0.07392996108949416,0.07389801210025929
06031803502,100.0,1354.0,13540.0,0.07385524372230429,0.07380073800738007
06033601001,54.0,731.0,13537.037037037036,0.07387140902872777,0.07377049180327869
06031801807,46.0,624.0,13565.217391304348,0.07371794871794872,0.0736
06033600103,135.0,1835.0,13592.592592592593,0.07356948228882834,0.07352941176470588
06031800303,137.0,1864.0,13605.839416058394,0.07349785407725322,0.07345844504021448
06031804405,78.0,1061.0,13602.564102564102,0.07351555136663525,0.07344632768361582
06031200130,3.0,40.0,13333.333333333334,0.075,0.07317073170731707
06034100107,3.0,40.0,13333.333333333334,0.075,0.07317073170731707
06031804002,109.0,1489.0,13660.550458715596,0.07320349227669577,0.07315436241610739
06031801603,53.0,727.0,13716.98113207547,0.07290233837689133,0.07280219780219781
06032900123,12.0,165.0,13750.0,0.07272727272727272,0.07228915662650602
06031804402,137.0,1904.0,13897.810218978104,0.07195378151260504,0.07191601049868766
06031803303,93.0,1298.0,13956.989247311829,0.07164869029275808,0.07159353348729793
06033300234,27.0,381.0,14111.111111111111,0.07086614173228346,0.07068062827225131
06033400504,190.0,2695.0,14184.21052631579,0.07050092764378478,0.07047477744807122
06033400106,138.0,1976.0,14318.840579710144,0.06983805668016195,0.06980273141122914
06033801404,17.0,243.0,14294.117647058823,0.06995884773662552,0.06967213114754098
06033400701,119.0,1714.0,14403.361344537816,0.06942823803967328,0.06938775510204082
06033600613,57.0,830.0,14561.40350877193,0.06867469879518072,0.06859205776173286
06031802909,30.0,437.0,14566.666666666666,0.06864988558352403,0.0684931506849315
06031803012,64.0,939.0,14671.875,0.06815761448349308,0.06808510638297872
06033801011,46.0,677.0,14717.391304347826,0.06794682422451995,0.06784660766961652
06031100103,4.0,58.0,14500.0,0.06896551724137931,0.06779661016949153
06033800810,22.0,326.0,14818.181818181818,0.06748466257668712,0.0672782874617737
06031804109,60.0,897.0,14950.0,0.06688963210702341,0.066815144766147
06031803305,89.0,1332.0,14966.292134831461,0.06681681681681682,0.06676669167291822
06031803703,86.0,1293.0,15034.883720930231,0.06651198762567673,0.06646058732612056
06031803604,134.0,2040.0,15223.880597014926,0.06568627450980392,0.06565409113179814
06033200121,11.0,167.0,15181.818181818182,0.0658682634730539,0.06547619047619048
06031803611,160.0,2449.0,15306.25,0.06533278889342589,0.0653061224489796
06033600104,129.0,1995.0,15465.116279069769,0.06466165413533835,0.06462925851703406
06033501601,23.0,355.0,15434.782608695652,0.0647887323943662,0.06460674157303371
06033600412,2.0,30.0,15000.0,0.06666666666666667,0.06451612903225806
06033400605,135.0,2113.0,15651.851851851852,0.06389020350212968,0.06385998107852413
06033501610,28.0,438.0,15642.857142857143,0.0639269406392694,0.06378132118451026
06033601207,88.0,1380.0,15681.818181818182,0.06376811594202898,0.06372194062273714
06031800903,127.0,1999.0,15740.157480314962,0.06353176588294147,0.0635
06031800304,122.0,1931.0,15827.868852459016,0.06317969963749352,0.06314699792960662
06033401404,91.0,1441.0,15835.164835164836,0.06315058986814712,0.06310679611650485
06031801102,66.0,1045.0,15833.333333333334,0.06315789473684211,0.06309751434034416
06033801109,57.0,906.0,15894.736842105263,0.06291390728476821,0.06284454244762955
06033600211,12.0,190.0,15833.333333333334,0.06315789473684211,0.06282722513089005
06031802401,94.0,1527.0,16244.68085106383,0.06155861165684348,0.061518324607329845
06031804404,68.0,1105.0,16250.0,0.06153846153846154,0.06148282097649186
06033801012,48.0,790.0,16458.333333333332,0.060759493670886074,0.0606826801517067
06031800802,72.0,1195.0,16597.222222222223,0.0602510460251046,0.06020066889632107
06031803206,53.0,881.0,16622.64150943396,0.060158910329171394,0.060090702947845805
06031803601,129.0,2151.0,16674.41860465116,0.0599721059972106,0.05994423791821561
06031802403,137.0,2319.0,16927.007299270073,0.05907718844329452,0.059051724137931035
06034000110,15.0,255.0,17000.0,0.058823529411764705,0.05859375
06032900233,5.0,85.0,17000.0,0.058823529411764705,0.05813953488372093
06031803414,69.0,1186.0,17188.405797101448,0.0581787521079258,0.05812973883740522
06031803412,56.0,964.0,17214.285714285714,0.058091286307053944,0.058031088082901555
06033800301,48.0,832.0,17333.333333333332,0.057692307692307696,0.057623049219687875
06033400203,161.0,2794.0,17354.037267080745,0.0576234788833214,0.05760286225402504
06033400502,125.0,2176.0,17408.0,0.05744485294117647,0.0574184657785944
06031803503,68.0,1186.0,17441.176470588234,0.05733558178752108,0.05728727885425442
06031800608,24.0,421.0,17541.666666666668,0.057007125890736345,0.05687203791469194
06031803410,48.0,852.0,17750.0,0.056338028169014086,0.05627198124267292
06031802307,106.0,1890.0,17830.188679245282,0.056084656084656084,0.05605499735589635
06033400103,106.0,1905.0,17971.69811320755,0.05564304461942257,0.055613850996852045
06033600705,85.0,1531.0,18011.764705882353,0.05551926845199216,0.05548302872062663
06033400311,145.0,2620.0,18068.96551724138,0.05534351145038168,0.05532239603204884
06031803501,79.0,1428.0,18075.949367088608,0.055322128851540614,0.055283414975507345
06033601204,89.0,1610.0,18089.887640449437,0.055279503105590065,0.05524518932340161
06033601103,38.0,687.0,18078.94736842105,0.055312954876273655,0.055232558139534885
06033401708,127.0,2336.0,18393.700787401573,0.054366438356164386,0.05434317501069748
06031803006,35.0,644.0,18400.0,0.05434782608695652,0.05426356589147287
06033600703,93.0,1744.0,18752.68817204301,0.053325688073394495,0.05329512893982808
06031801001,76.0,1440.0,18947.36842105263,0.05277777777777778,0.0527411519777932
06031804001,68.0,1293.0,19014.70588235294,0.05259087393658159,0.05255023183925812
06031100203,15.0,285.0,19000.0,0.05263157894736842,0.05244755244755245
06033800808,13.0,247.0,19000.0,0.05263157894736842,0.05241935483870968
06033500802,70.0,1341.0,19157.14285714286,0.05219985085756898,0.05216095380029806
06031801107,126.0,2421.0,19214.285714285714,0.05204460966542751,0.05202312138728324
06033600614,43.0,830.0,19302.325581395347,0.051807228915662654,0.05174488567990373
06033600809,39.0,755.0,19358.97435897436,0.051655629139072845,0.051587301587301584
06031200307,13.0,251.0,19307.692307692305,0.05179282868525897,0.051587301587301584
06033400603,112.0,2179.0,19455.35714285714,0.05139972464433226,0.05137614678899083
06031803007,32.0,624.0,19500.0,0.05128205128205128,0.0512
06031803704,84.0,1644.0,19571.428571428572,0.051094890510948905,0.05106382978723404
06031804304,85.0,1683.0,19800.0,0.050505050505050504,0.050475059382422804
06034100114,12.0,237.0,19750.0,0.05063291139240506,0.05042016806722689
06033900312,7.0,138.0,19714.285714285714,0.050724637681159424,0.050359712230215826
06031802911,8.0,158.0,19750.0,0.05063291139240506,0.050314465408805034
06031802713,13.0,260.0,20000.0,0.05,0.04980842911877394
06033800815,11.0,220.0,20000.0,0.05,0.049773755656108594
06033300214,4.0,80.0,20000.0,0.05,0.04938271604938271
06033200116,3.0,60.0,20000.0,0.05,0.04918032786885246
06033601208,90.0,1873.0,20811.11111111111,0.04805125467164976,0.048025613660619
06031800403,125.0,2645.0,21160.0,0.04725897920604915,0.0472411186696901
06031803001,24.0,512.0,21333.333333333332,0.046875,0.04678362573099415
06033300231,13.0,277.0,21307.692307692305,0.04693140794223827,0.046762589928057555
06031802309,89.0,1921.0,21584.269662921346,0.0463300364393545,0.04630593132154006
06033800605,35.0,757.0,21628.57142857143,0.046235138705416116,0.04617414248021108
06033801004,26.0,564.0,21692.307692307695,0.04609929078014184,0.04601769911504425
06031804302,80.0,1741.0,21762.5,0.04595060310166571,0.045924225028702644
06033400202,126.0,2759.0,21896.825396825396,0.04566872055092425,0.04565217391304348
06033401904,166.0,3668.0,22096.385542168675,0.04525627044711014,0.04524393567729627
06033801210,23.0,512.0,22260.869565217392,0.044921875,0.04483430799220273
06033400904,29.0,649.0,22379.310344827587,0.04468412942989214,0.04461538461538461
06031804303,70.0,1572.0,22457.142857142855,0.044529262086514,0.04450095359186268
06033601009,32.0,719.0,22468.75,0.04450625869262865,0.044444444444444446
06031800602,96.0,2167.0,22572.916666666668,0.044300876788186436,0.04428044280442804
06031804104,52.0,1177.0,22634.615384615383,0.044180118946474084,0.044142614601018676
06031200306,11.0,251.0,22818.181818181816,0.043824701195219126,0.04365079365079365
06031804106,60.0,1395.0,23250.0,0.043010752688172046,0.04297994269340974
06033601105,33.0,769.0,23303.030303030304,0.04291287386215865,0.04285714285714286
06033401909,121.0,2831.0,23396.69421487603,0.04274108089014483,0.042725988700564974
06033800912,22.0,514.0,23363.636363636364,0.042801556420233464,0.04271844660194175
06033400105,78.0,1848.0,23692.307692307695,0.04220779220779221,0.04218496484586263
06033401205,159.0,3774.0,23735.849056603773,0.04213036565977742,0.042119205298013246
06031803002,25.0,594.0,23760.0,0.04208754208754209,0.04201680672268908
06031802404,109.0,2600.0,23853.211009174312,0.041923076923076924,0.041906958861976165
06033200305,5.0,120.0,24000.0,0.041666666666666664,0.04132231404958678
06033601104,52.0,1284.0,24692.307692307695,0.040498442367601244,0.04046692607003891
06033801310,14.0,346.0,24714.285714285714,0.04046242774566474,0.040345821325648415
06033400606,116.0,2925.0,25215.517241379308,0.03965811965811966,0.039644565960355434
06031803603,89.0,2258.0,25370.786516853932,0.03941541186891054,0.03939796370075255
06031800503,63.0,1603.0,25444.44444444444,0.039301310043668124,0.03927680798004988
06033401406,76.0,1935.0,25460.526315789473,0.03927648578811369,0.03925619834710744
06033401907,133.0,3425.0,25751.879699248122,0.038832116788321165,0.03882078225335668
06033500906,38.0,981.0,25815.78947368421,0.03873598369011213,0.038696537678207736
06033801312,14.0,361.0,25785.714285714286,0.038781163434903045,0.03867403314917127
06031803605,77.0,2007.0,26064.935064935064,0.038365719980069754,0.038346613545816734
06033401509,156.0,4121.0,26416.666666666668,0.03785488958990536,0.03784570596797671
06031802402,95.0,2510.0,26421.05263157895,0.037848605577689244,0.037833532457188374
06033400501,91.0,2427.0,26670.329670329673,0.03749484960857025,0.03747940691927512
06033401803,116.0,3109.0,26801.724137931036,0.03731103248633001,0.03729903536977492
06033800902,22.0,594.0,27000.0,0.037037037037037035,0.03697478991596639
06031803607,88.0,2394.0,27204.545454545452,0.036758563074352546,0.03674321503131524
06031801602,25.0,681.0,27240.0,0.03671071953010279,0.036656891495601175
06031802209,5.0,136.0,27200.0,0.03676470588235294,0.0364963503649635
06031803702,88.0,2421.0,27511.363636363636,0.03634861627426683,0.03633360858794385
06033600807,7.0,194.0,27714.285714285714,0.03608247422680412,0.035897435897435895
06033900331,14.0,390.0,27857.14285714286,0.035897435897435895,0.03580562659846547
06031802001,47.0,1318.0,28042.55319148936,0.03566009104704097,0.0356330553449583
06033601203,49.0,1382.0,28204.081632653062,0.03545586107091172,0.035430224150397684
06031802308,70.0,1980.0,28285.714285714286,0.03535353535353535,0.0353356890459364
06031801903,58.0,1643.0,28327.58620689655,0.03530127814972611,0.03527980535279805
